Start |2021-11-20-15:45:53.3935795-05:00
1,2021-11-20-15:45:53.3969586-05:00
1,2021-11-20-15:45:53.3969847-05:00
1,2021-11-20-15:45:53.3969880-05:00
1,2021-11-20-15:45:53.3969898-05:00
1,2021-11-20-15:45:53.3969914-05:00
1,2021-11-20-15:45:53.3969929-05:00
1,2021-11-20-15:45:53.3969944-05:00
1,2021-11-20-15:45:53.3969958-05:00
1,2021-11-20-15:45:53.3969973-05:00
1,2021-11-20-15:45:53.3969988-05:00
1,2021-11-20-15:45:53.3970002-05:00
1,2021-11-20-15:45:53.3970017-05:00
1,2021-11-20-15:45:53.3970031-05:00
1,2021-11-20-15:45:53.3970045-05:00
1,2021-11-20-15:45:53.3970060-05:00
1,2021-11-20-15:45:53.3970074-05:00
1,2021-11-20-15:45:53.3970089-05:00
1,2021-11-20-15:45:53.3970103-05:00
1,2021-11-20-15:45:53.3970118-05:00
1,2021-11-20-15:45:53.3970132-05:00
1,2021-11-20-15:45:53.3970146-05:00
1,2021-11-20-15:45:53.3970160-05:00
1,2021-11-20-15:45:53.3970187-05:00
1,2021-11-20-15:45:53.3970202-05:00
1,2021-11-20-15:45:53.3970216-05:00
1,2021-11-20-15:45:53.3970230-05:00
1,2021-11-20-15:45:53.3970331-05:00
1,2021-11-20-15:45:53.3970353-05:00
1,2021-11-20-15:45:53.3970369-05:00
1,2021-11-20-15:45:53.3970384-05:00
1,2021-11-20-15:45:53.3970399-05:00
1,2021-11-20-15:45:53.3970414-05:00
1,2021-11-20-15:45:53.3970429-05:00
1,2021-11-20-15:45:53.3970443-05:00
1,2021-11-20-15:45:53.3970469-05:00
1,2021-11-20-15:45:53.3970485-05:00
1,2021-11-20-15:45:53.3970500-05:00
1,2021-11-20-15:45:53.3970516-05:00
1,2021-11-20-15:45:53.3970531-05:00
1,2021-11-20-15:45:53.3970545-05:00
1,2021-11-20-15:45:53.3970560-05:00
1,2021-11-20-15:45:53.3970575-05:00
1,2021-11-20-15:45:53.3970589-05:00
1,2021-11-20-15:45:53.3970604-05:00
1,2021-11-20-15:45:53.3970618-05:00
1,2021-11-20-15:45:53.3970632-05:00
1,2021-11-20-15:45:53.3970647-05:00
1,2021-11-20-15:45:53.3970661-05:00
1,2021-11-20-15:45:53.3970676-05:00
1,2021-11-20-15:45:53.3970690-05:00
1,2021-11-20-15:45:53.3970705-05:00
1,2021-11-20-15:45:53.3970719-05:00
1,2021-11-20-15:45:53.3970734-05:00
1,2021-11-20-15:45:53.3970748-05:00
1,2021-11-20-15:45:53.3970763-05:00
1,2021-11-20-15:45:53.3970777-05:00
1,2021-11-20-15:45:53.3970846-05:00
1,2021-11-20-15:45:53.3970865-05:00
1,2021-11-20-15:45:53.3970881-05:00
1,2021-11-20-15:45:53.3970896-05:00
1,2021-11-20-15:45:53.3970912-05:00
1,2021-11-20-15:45:53.3970927-05:00
1,2021-11-20-15:45:53.3970942-05:00
1,2021-11-20-15:45:53.3970958-05:00
1,2021-11-20-15:45:53.3970973-05:00
1,2021-11-20-15:45:53.3970989-05:00
1,2021-11-20-15:45:53.3971005-05:00
1,2021-11-20-15:45:53.3971019-05:00
1,2021-11-20-15:45:53.3971034-05:00
1,2021-11-20-15:45:53.3971052-05:00
1,2021-11-20-15:45:53.3971068-05:00
1,2021-11-20-15:45:53.3971083-05:00
1,2021-11-20-15:45:53.3971149-05:00
1,2021-11-20-15:45:53.3971170-05:00
1,2021-11-20-15:45:53.3971186-05:00
1,2021-11-20-15:45:53.3971201-05:00
1,2021-11-20-15:45:53.3971215-05:00
1,2021-11-20-15:45:53.3971229-05:00
1,2021-11-20-15:45:53.3971244-05:00
1,2021-11-20-15:45:53.3971258-05:00
1,2021-11-20-15:45:53.3971272-05:00
1,2021-11-20-15:45:53.3971286-05:00
1,2021-11-20-15:45:53.3971300-05:00
1,2021-11-20-15:45:53.3971314-05:00
1,2021-11-20-15:45:53.3971328-05:00
1,2021-11-20-15:45:53.3971342-05:00
1,2021-11-20-15:45:53.3971356-05:00
1,2021-11-20-15:45:53.3971370-05:00
1,2021-11-20-15:45:53.3971384-05:00
1,2021-11-20-15:45:53.3971398-05:00
1,2021-11-20-15:45:53.3971412-05:00
1,2021-11-20-15:45:53.3971426-05:00
1,2021-11-20-15:45:53.3971440-05:00
1,2021-11-20-15:45:53.3971454-05:00
1,2021-11-20-15:45:53.3971468-05:00
1,2021-11-20-15:45:53.3971482-05:00
1,2021-11-20-15:45:53.3971496-05:00
1,2021-11-20-15:45:53.3971510-05:00
1,2021-11-20-15:45:53.3971524-05:00
1,2021-11-20-15:45:53.3971538-05:00
1,2021-11-20-15:45:53.3971552-05:00
1,2021-11-20-15:45:53.3971566-05:00
1,2021-11-20-15:45:53.3971579-05:00
1,2021-11-20-15:45:53.3971593-05:00
1,2021-11-20-15:45:53.3971607-05:00
1,2021-11-20-15:45:53.3971621-05:00
1,2021-11-20-15:45:53.3971635-05:00
1,2021-11-20-15:45:53.3971649-05:00
1,2021-11-20-15:45:53.3971663-05:00
1,2021-11-20-15:45:53.3971677-05:00
1,2021-11-20-15:45:53.3971691-05:00
1,2021-11-20-15:45:53.3971705-05:00
1,2021-11-20-15:45:53.3971719-05:00
1,2021-11-20-15:45:53.3971733-05:00
1,2021-11-20-15:45:53.3971746-05:00
1,2021-11-20-15:45:53.3971760-05:00
1,2021-11-20-15:45:53.3971827-05:00
1,2021-11-20-15:45:53.3971848-05:00
1,2021-11-20-15:45:53.3971863-05:00
1,2021-11-20-15:45:53.3971877-05:00
1,2021-11-20-15:45:53.3971891-05:00
1,2021-11-20-15:45:53.3971905-05:00
1,2021-11-20-15:45:53.3971919-05:00
1,2021-11-20-15:45:53.3971933-05:00
1,2021-11-20-15:45:53.3971999-05:00
1,2021-11-20-15:45:53.3972048-05:00
1,2021-11-20-15:45:53.3972065-05:00
1,2021-11-20-15:45:53.3972079-05:00
1,2021-11-20-15:45:53.3972093-05:00
1,2021-11-20-15:45:53.3972107-05:00
1,2021-11-20-15:45:53.3972120-05:00
1,2021-11-20-15:45:53.3972134-05:00
1,2021-11-20-15:45:53.3972148-05:00
1,2021-11-20-15:45:53.3972162-05:00
1,2021-11-20-15:45:53.3972176-05:00
1,2021-11-20-15:45:53.3972189-05:00
1,2021-11-20-15:45:53.3972203-05:00
1,2021-11-20-15:45:53.3972217-05:00
1,2021-11-20-15:45:53.3972318-05:00
1,2021-11-20-15:45:53.3972340-05:00
1,2021-11-20-15:45:53.3972356-05:00
1,2021-11-20-15:45:53.3972371-05:00
1,2021-11-20-15:45:53.3972385-05:00
1,2021-11-20-15:45:53.3972399-05:00
1,2021-11-20-15:45:53.3972413-05:00
1,2021-11-20-15:45:53.3972428-05:00
1,2021-11-20-15:45:53.3972442-05:00
1,2021-11-20-15:45:53.3972456-05:00
1,2021-11-20-15:45:53.3972470-05:00
1,2021-11-20-15:45:53.3972484-05:00
1,2021-11-20-15:45:53.3972498-05:00
1,2021-11-20-15:45:53.3972512-05:00
1,2021-11-20-15:45:53.3972526-05:00
1,2021-11-20-15:45:53.3972540-05:00
1,2021-11-20-15:45:53.3972554-05:00
1,2021-11-20-15:45:53.3972568-05:00
1,2021-11-20-15:45:53.3972582-05:00
1,2021-11-20-15:45:53.3972596-05:00
1,2021-11-20-15:45:53.3972610-05:00
1,2021-11-20-15:45:53.3972624-05:00
1,2021-11-20-15:45:53.3972638-05:00
1,2021-11-20-15:45:53.3972652-05:00
1,2021-11-20-15:45:53.3972666-05:00
1,2021-11-20-15:45:53.3972680-05:00
1,2021-11-20-15:45:53.3972694-05:00
1,2021-11-20-15:45:53.3972708-05:00
1,2021-11-20-15:45:53.3972722-05:00
1,2021-11-20-15:45:53.3972736-05:00
1,2021-11-20-15:45:53.3972750-05:00
1,2021-11-20-15:45:53.3972764-05:00
1,2021-11-20-15:45:53.3972778-05:00
1,2021-11-20-15:45:53.3972792-05:00
1,2021-11-20-15:45:53.3972806-05:00
1,2021-11-20-15:45:53.3972820-05:00
1,2021-11-20-15:45:53.3972835-05:00
1,2021-11-20-15:45:53.3972849-05:00
1,2021-11-20-15:45:53.3972863-05:00
1,2021-11-20-15:45:53.3972877-05:00
1,2021-11-20-15:45:53.3972891-05:00
1,2021-11-20-15:45:53.3972905-05:00
1,2021-11-20-15:45:53.3972919-05:00
1,2021-11-20-15:45:53.3972933-05:00
1,2021-11-20-15:45:53.3972947-05:00
1,2021-11-20-15:45:53.3973016-05:00
1,2021-11-20-15:45:53.3973036-05:00
1,2021-11-20-15:45:53.3973051-05:00
1,2021-11-20-15:45:53.3973065-05:00
1,2021-11-20-15:45:53.3973080-05:00
1,2021-11-20-15:45:53.3973094-05:00
1,2021-11-20-15:45:53.3973108-05:00
1,2021-11-20-15:45:53.3973123-05:00
1,2021-11-20-15:45:53.3973137-05:00
1,2021-11-20-15:45:53.3973151-05:00
1,2021-11-20-15:45:53.3973187-05:00
1,2021-11-20-15:45:53.3973207-05:00
1,2021-11-20-15:45:53.3973222-05:00
1,2021-11-20-15:45:53.3973236-05:00
1,2021-11-20-15:45:53.3973251-05:00
1,2021-11-20-15:45:53.3973265-05:00
1,2021-11-20-15:45:53.3973279-05:00
1,2021-11-20-15:45:53.3973293-05:00
1,2021-11-20-15:45:53.3973308-05:00
1,2021-11-20-15:45:53.3973322-05:00
1,2021-11-20-15:45:53.3973336-05:00
1,2021-11-20-15:45:53.3973350-05:00
1,2021-11-20-15:45:53.3973364-05:00
1,2021-11-20-15:45:53.3973379-05:00
1,2021-11-20-15:45:53.3973393-05:00
1,2021-11-20-15:45:53.3973407-05:00
1,2021-11-20-15:45:53.3973421-05:00
1,2021-11-20-15:45:53.3973435-05:00
1,2021-11-20-15:45:53.3973449-05:00
1,2021-11-20-15:45:53.3973463-05:00
1,2021-11-20-15:45:53.3973478-05:00
1,2021-11-20-15:45:53.3973492-05:00
1,2021-11-20-15:45:53.3973506-05:00
1,2021-11-20-15:45:53.3973520-05:00
1,2021-11-20-15:45:53.3973535-05:00
1,2021-11-20-15:45:53.3973549-05:00
1,2021-11-20-15:45:53.3973563-05:00
1,2021-11-20-15:45:53.3973577-05:00
1,2021-11-20-15:45:53.3973591-05:00
1,2021-11-20-15:45:53.3973606-05:00
1,2021-11-20-15:45:53.3973620-05:00
1,2021-11-20-15:45:53.3973634-05:00
1,2021-11-20-15:45:53.3973648-05:00
1,2021-11-20-15:45:53.3973662-05:00
1,2021-11-20-15:45:53.3973680-05:00
1,2021-11-20-15:45:53.3973697-05:00
1,2021-11-20-15:45:53.3973711-05:00
1,2021-11-20-15:45:53.3973726-05:00
1,2021-11-20-15:45:53.3973740-05:00
1,2021-11-20-15:45:53.3973754-05:00
1,2021-11-20-15:45:53.3973769-05:00
1,2021-11-20-15:45:53.3973783-05:00
1,2021-11-20-15:45:53.3973797-05:00
1,2021-11-20-15:45:53.3973811-05:00
1,2021-11-20-15:45:53.3973825-05:00
1,2021-11-20-15:45:53.3973923-05:00
1,2021-11-20-15:45:53.3973945-05:00
1,2021-11-20-15:45:53.3973961-05:00
1,2021-11-20-15:45:53.3973976-05:00
1,2021-11-20-15:45:53.3973990-05:00
1,2021-11-20-15:45:53.3974004-05:00
1,2021-11-20-15:45:53.3974018-05:00
1,2021-11-20-15:45:53.3974032-05:00
1,2021-11-20-15:45:53.3974045-05:00
1,2021-11-20-15:45:53.3974059-05:00
1,2021-11-20-15:45:53.3974073-05:00
1,2021-11-20-15:45:53.3974087-05:00
1,2021-11-20-15:45:53.3974101-05:00
1,2021-11-20-15:45:53.3974115-05:00
1,2021-11-20-15:45:53.3974128-05:00
1,2021-11-20-15:45:53.3974142-05:00
1,2021-11-20-15:45:53.3974156-05:00
1,2021-11-20-15:45:53.3974170-05:00
1,2021-11-20-15:45:53.3974184-05:00
1,2021-11-20-15:45:53.3974198-05:00
1,2021-11-20-15:45:53.3974212-05:00
1,2021-11-20-15:45:53.3974226-05:00
1,2021-11-20-15:45:53.3974240-05:00
1,2021-11-20-15:45:53.3974254-05:00
1,2021-11-20-15:45:53.3974268-05:00
1,2021-11-20-15:45:53.3974282-05:00
1,2021-11-20-15:45:53.3974295-05:00
1,2021-11-20-15:45:53.3974309-05:00
1,2021-11-20-15:45:53.3974323-05:00
1,2021-11-20-15:45:53.3974338-05:00
1,2021-11-20-15:45:53.3974352-05:00
1,2021-11-20-15:45:53.3974366-05:00
1,2021-11-20-15:45:53.3974380-05:00
1,2021-11-20-15:45:53.3974394-05:00
1,2021-11-20-15:45:53.3974408-05:00
1,2021-11-20-15:45:53.3974422-05:00
1,2021-11-20-15:45:53.3974436-05:00
1,2021-11-20-15:45:53.3974449-05:00
1,2021-11-20-15:45:53.3974538-05:00
1,2021-11-20-15:45:53.3974560-05:00
1,2021-11-20-15:45:53.3974576-05:00
1,2021-11-20-15:45:53.3974591-05:00
1,2021-11-20-15:45:53.3974606-05:00
1,2021-11-20-15:45:53.3974620-05:00
1,2021-11-20-15:45:53.3974634-05:00
1,2021-11-20-15:45:53.3974648-05:00
1,2021-11-20-15:45:53.3974662-05:00
1,2021-11-20-15:45:53.3974676-05:00
1,2021-11-20-15:45:53.3974691-05:00
1,2021-11-20-15:45:53.3974705-05:00
1,2021-11-20-15:45:53.3974719-05:00
1,2021-11-20-15:45:53.3974733-05:00
1,2021-11-20-15:45:53.3974769-05:00
1,2021-11-20-15:45:53.3974789-05:00
1,2021-11-20-15:45:53.3974804-05:00
1,2021-11-20-15:45:53.3974819-05:00
1,2021-11-20-15:45:53.3974834-05:00
1,2021-11-20-15:45:53.3974849-05:00
1,2021-11-20-15:45:53.3974864-05:00
1,2021-11-20-15:45:53.3974878-05:00
1,2021-11-20-15:45:53.3974893-05:00
1,2021-11-20-15:45:53.3974907-05:00
1,2021-11-20-15:45:53.3974922-05:00
1,2021-11-20-15:45:53.3974936-05:00
1,2021-11-20-15:45:53.3974951-05:00
1,2021-11-20-15:45:53.3974965-05:00
1,2021-11-20-15:45:53.3974979-05:00
1,2021-11-20-15:45:53.3974994-05:00
1,2021-11-20-15:45:53.3975008-05:00
1,2021-11-20-15:45:53.3975022-05:00
1,2021-11-20-15:45:53.3975037-05:00
1,2021-11-20-15:45:53.3975051-05:00
1,2021-11-20-15:45:53.3975065-05:00
1,2021-11-20-15:45:53.3975080-05:00
1,2021-11-20-15:45:53.3975094-05:00
1,2021-11-20-15:45:53.3975108-05:00
1,2021-11-20-15:45:53.3975123-05:00
1,2021-11-20-15:45:53.3975137-05:00
1,2021-11-20-15:45:53.3975151-05:00
1,2021-11-20-15:45:53.3975166-05:00
1,2021-11-20-15:45:53.3975180-05:00
1,2021-11-20-15:45:53.3975195-05:00
1,2021-11-20-15:45:53.3975209-05:00
1,2021-11-20-15:45:53.3975276-05:00
1,2021-11-20-15:45:53.3975295-05:00
1,2021-11-20-15:45:53.3975311-05:00
1,2021-11-20-15:45:53.3975326-05:00
1,2021-11-20-15:45:53.3975340-05:00
1,2021-11-20-15:45:53.3975354-05:00
1,2021-11-20-15:45:53.3975369-05:00
1,2021-11-20-15:45:53.3975383-05:00
1,2021-11-20-15:45:53.3975397-05:00
1,2021-11-20-15:45:53.3975411-05:00
1,2021-11-20-15:45:53.3975425-05:00
1,2021-11-20-15:45:53.3975439-05:00
1,2021-11-20-15:45:53.3975452-05:00
1,2021-11-20-15:45:53.3975509-05:00
1,2021-11-20-15:45:53.3975526-05:00
1,2021-11-20-15:45:53.3975541-05:00
1,2021-11-20-15:45:53.3975556-05:00
1,2021-11-20-15:45:53.3975570-05:00
1,2021-11-20-15:45:53.3975585-05:00
1,2021-11-20-15:45:53.3975600-05:00
1,2021-11-20-15:45:53.3975615-05:00
1,2021-11-20-15:45:53.3975630-05:00
1,2021-11-20-15:45:53.3975645-05:00
1,2021-11-20-15:45:53.3975659-05:00
1,2021-11-20-15:45:53.3975674-05:00
1,2021-11-20-15:45:53.3975709-05:00
1,2021-11-20-15:45:53.3975729-05:00
1,2021-11-20-15:45:53.3975744-05:00
1,2021-11-20-15:45:53.3975759-05:00
1,2021-11-20-15:45:53.3975773-05:00
1,2021-11-20-15:45:53.3975788-05:00
1,2021-11-20-15:45:53.3975802-05:00
1,2021-11-20-15:45:53.3975816-05:00
1,2021-11-20-15:45:53.3975831-05:00
1,2021-11-20-15:45:53.3975845-05:00
1,2021-11-20-15:45:53.3975859-05:00
1,2021-11-20-15:45:53.3975873-05:00
1,2021-11-20-15:45:53.3975887-05:00
1,2021-11-20-15:45:53.3975901-05:00
1,2021-11-20-15:45:53.3975915-05:00
1,2021-11-20-15:45:53.3975929-05:00
1,2021-11-20-15:45:53.3975944-05:00
1,2021-11-20-15:45:53.3975958-05:00
1,2021-11-20-15:45:53.3975972-05:00
1,2021-11-20-15:45:53.3976334-05:00
1,2021-11-20-15:45:53.3976368-05:00
1,2021-11-20-15:45:53.3976384-05:00
1,2021-11-20-15:45:53.3976399-05:00
1,2021-11-20-15:45:53.3976413-05:00
1,2021-11-20-15:45:53.3976428-05:00
1,2021-11-20-15:45:53.3976442-05:00
1,2021-11-20-15:45:53.3976456-05:00
1,2021-11-20-15:45:53.3976470-05:00
1,2021-11-20-15:45:53.3976484-05:00
1,2021-11-20-15:45:53.3976498-05:00
1,2021-11-20-15:45:53.3976512-05:00
1,2021-11-20-15:45:53.3976526-05:00
1,2021-11-20-15:45:53.3976540-05:00
1,2021-11-20-15:45:53.3976554-05:00
1,2021-11-20-15:45:53.3976568-05:00
1,2021-11-20-15:45:53.3976583-05:00
1,2021-11-20-15:45:53.3976597-05:00
1,2021-11-20-15:45:53.3976611-05:00
1,2021-11-20-15:45:53.3976625-05:00
1,2021-11-20-15:45:53.3976639-05:00
1,2021-11-20-15:45:53.3976653-05:00
1,2021-11-20-15:45:53.3976667-05:00
1,2021-11-20-15:45:53.3976681-05:00
1,2021-11-20-15:45:53.3976695-05:00
1,2021-11-20-15:45:53.3976709-05:00
1,2021-11-20-15:45:53.3976723-05:00
1,2021-11-20-15:45:53.3976737-05:00
1,2021-11-20-15:45:53.3976751-05:00
1,2021-11-20-15:45:53.3976765-05:00
1,2021-11-20-15:45:53.3976779-05:00
1,2021-11-20-15:45:53.3976793-05:00
1,2021-11-20-15:45:53.3976806-05:00
1,2021-11-20-15:45:53.3976820-05:00
1,2021-11-20-15:45:53.3976834-05:00
1,2021-11-20-15:45:53.3976848-05:00
1,2021-11-20-15:45:53.3976882-05:00
1,2021-11-20-15:45:53.3976901-05:00
1,2021-11-20-15:45:53.3976917-05:00
1,2021-11-20-15:45:53.3976931-05:00
1,2021-11-20-15:45:53.3976945-05:00
1,2021-11-20-15:45:53.3976960-05:00
1,2021-11-20-15:45:53.3976974-05:00
1,2021-11-20-15:45:53.3976988-05:00
1,2021-11-20-15:45:53.3977335-05:00
1,2021-11-20-15:45:53.3977367-05:00
1,2021-11-20-15:45:53.3977383-05:00
1,2021-11-20-15:45:53.3977398-05:00
1,2021-11-20-15:45:53.3977412-05:00
1,2021-11-20-15:45:53.3977427-05:00
1,2021-11-20-15:45:53.3977441-05:00
1,2021-11-20-15:45:53.3977456-05:00
1,2021-11-20-15:45:53.3977470-05:00
1,2021-11-20-15:45:53.3977484-05:00
1,2021-11-20-15:45:53.3977499-05:00
1,2021-11-20-15:45:53.3977513-05:00
1,2021-11-20-15:45:53.3977528-05:00
1,2021-11-20-15:45:53.3977542-05:00
1,2021-11-20-15:45:53.3977556-05:00
1,2021-11-20-15:45:53.3977571-05:00
1,2021-11-20-15:45:53.3977585-05:00
1,2021-11-20-15:45:53.3977599-05:00
1,2021-11-20-15:45:53.3977614-05:00
1,2021-11-20-15:45:53.3977628-05:00
1,2021-11-20-15:45:53.3977642-05:00
1,2021-11-20-15:45:53.3977657-05:00
1,2021-11-20-15:45:53.3977671-05:00
1,2021-11-20-15:45:53.3977686-05:00
1,2021-11-20-15:45:53.3977700-05:00
1,2021-11-20-15:45:53.3977714-05:00
1,2021-11-20-15:45:53.3977729-05:00
1,2021-11-20-15:45:53.3977743-05:00
1,2021-11-20-15:45:53.3977757-05:00
1,2021-11-20-15:45:53.3977771-05:00
1,2021-11-20-15:45:53.3977785-05:00
1,2021-11-20-15:45:53.3977800-05:00
1,2021-11-20-15:45:53.3977814-05:00
1,2021-11-20-15:45:53.3977828-05:00
1,2021-11-20-15:45:53.3977842-05:00
1,2021-11-20-15:45:53.3977856-05:00
1,2021-11-20-15:45:53.3977870-05:00
1,2021-11-20-15:45:53.3977884-05:00
1,2021-11-20-15:45:53.3977898-05:00
1,2021-11-20-15:45:53.3977913-05:00
1,2021-11-20-15:45:53.3977927-05:00
1,2021-11-20-15:45:53.3977941-05:00
1,2021-11-20-15:45:53.3977955-05:00
1,2021-11-20-15:45:53.3977969-05:00
1,2021-11-20-15:45:53.3977983-05:00
1,2021-11-20-15:45:53.3978338-05:00
1,2021-11-20-15:45:53.3978366-05:00
1,2021-11-20-15:45:53.3978382-05:00
1,2021-11-20-15:45:53.3978397-05:00
1,2021-11-20-15:45:53.3978411-05:00
1,2021-11-20-15:45:53.3978426-05:00
1,2021-11-20-15:45:53.3978440-05:00
1,2021-11-20-15:45:53.3978454-05:00
1,2021-11-20-15:45:53.3978468-05:00
1,2021-11-20-15:45:53.3978482-05:00
1,2021-11-20-15:45:53.3978496-05:00
1,2021-11-20-15:45:53.3978510-05:00
1,2021-11-20-15:45:53.3978524-05:00
1,2021-11-20-15:45:53.3978538-05:00
1,2021-11-20-15:45:53.3978552-05:00
1,2021-11-20-15:45:53.3978566-05:00
1,2021-11-20-15:45:53.3978580-05:00
1,2021-11-20-15:45:53.3978594-05:00
1,2021-11-20-15:45:53.3978608-05:00
1,2021-11-20-15:45:53.3978622-05:00
1,2021-11-20-15:45:53.3978636-05:00
1,2021-11-20-15:45:53.3978649-05:00
1,2021-11-20-15:45:53.3978663-05:00
1,2021-11-20-15:45:53.3978677-05:00
1,2021-11-20-15:45:53.3978691-05:00
1,2021-11-20-15:45:53.3978705-05:00
1,2021-11-20-15:45:53.3978719-05:00
1,2021-11-20-15:45:53.3978733-05:00
1,2021-11-20-15:45:53.3978747-05:00
1,2021-11-20-15:45:53.3978761-05:00
1,2021-11-20-15:45:53.3978775-05:00
1,2021-11-20-15:45:53.3978789-05:00
1,2021-11-20-15:45:53.3978802-05:00
1,2021-11-20-15:45:53.3978816-05:00
1,2021-11-20-15:45:53.3978830-05:00
1,2021-11-20-15:45:53.3978844-05:00
1,2021-11-20-15:45:53.3978858-05:00
1,2021-11-20-15:45:53.3978872-05:00
1,2021-11-20-15:45:53.3979027-05:00
1,2021-11-20-15:45:53.3979053-05:00
1,2021-11-20-15:45:53.3979069-05:00
1,2021-11-20-15:45:53.3979084-05:00
1,2021-11-20-15:45:53.3979099-05:00
1,2021-11-20-15:45:53.3979114-05:00
1,2021-11-20-15:45:53.3979128-05:00
1,2021-11-20-15:45:53.3979143-05:00
1,2021-11-20-15:45:53.3979157-05:00
1,2021-11-20-15:45:53.3979172-05:00
1,2021-11-20-15:45:53.3979186-05:00
1,2021-11-20-15:45:53.3979201-05:00
1,2021-11-20-15:45:53.3979215-05:00
1,2021-11-20-15:45:53.3979230-05:00
