1,21,2000
2,1978,2000
3,348,2000
4,699,2000
5,925,2000
6,696,2000
7,638,2000
8,1921,2000
9,1570,2000
10,249,2000
11,1862,2000
12,1614,2000
13,117,2000
14,296,2000
15,488,2000
16,386,2000
17,510,2000
18,1041,2000
19,986,2000
20,1756,2000
21,1797,2000
22,1528,2000
23,1123,2000
24,1054,2000
25,1583,2000
26,1636,2000
27,1813,2000
28,820,2000
29,502,2000
30,486,2000
31,761,2000
32,896,2000
33,584,2000
34,1534,2000
35,1381,2000
36,1215,2000
37,1607,2000
38,1004,2000
39,1964,2000
40,492,2000
41,620,2000
42,1603,2000
43,1296,2000
44,904,2000
45,687,2000
46,1434,2000
47,441,2000
48,1689,2000
49,1610,2000
50,1885,2000
51,1851,2000
52,951,2000
53,746,2000
54,1552,2000
55,671,2000
56,487,2000
57,856,2000
58,1293,2000
59,1114,2000
60,1285,2000
61,881,2000
62,1819,2000
63,1417,2000
64,1082,2000
65,1486,2000
66,967,2000
67,1029,2000
68,574,2000
69,909,2000
70,1269,2000
71,773,2000
72,1501,2000
73,1073,2000
74,479,2000
75,1137,2000
76,188,2000
77,227,2000
78,212,2000
79,358,2000
80,144,2000
81,1193,2000
82,122,2000
83,1211,2000
84,613,2000
85,632,2000
86,1808,2000
87,146,2000
88,1028,2000
89,861,2000
90,890,2000
91,353,2000
92,308,2000
93,1892,2000
94,675,2000
95,1615,2000
96,801,2000
97,181,2000
98,211,2000
99,1415,2000
100,1721,2000
101,403,2000
102,1867,2000
103,777,2000
104,334,2000
105,1115,2000
106,344,2000
107,1880,2000
108,255,2000
109,419,2000
110,478,2000
111,257,2000
112,643,2000
113,938,2000
114,973,2000
115,93,2000
116,762,2000
117,609,2000
118,809,2000
119,448,2000
120,1686,2000
121,828,2000
122,4,2000
123,1720,2000
124,22,2000
125,923,2000
126,464,2000
127,1620,2000
128,397,2000
129,887,2000
130,331,2000
131,9,2000
132,20,2000
133,811,2000
134,651,2000
135,1746,2000
136,1335,2000
137,1356,2000
138,879,2000
139,1511,2000
140,285,2000
141,1932,2000
142,1895,2000
143,608,2000
144,382,2000
145,636,2000
146,1722,2000
147,1386,2000
148,936,2000
149,580,2000
150,860,2000
151,191,2000
152,1388,2000
153,1768,2000
154,1734,2000
155,910,2000
156,402,2000
157,147,2000
158,760,2000
159,1430,2000
160,652,2000
161,739,2000
162,1484,2000
163,1383,2000
164,85,2000
165,473,2000
166,239,2000
167,1840,2000
168,287,2000
169,1234,2000
170,781,2000
171,1416,2000
172,1742,2000
173,1304,2000
174,161,2000
175,1759,2000
176,947,2000
177,1403,2000
178,1341,2000
179,1395,2000
180,1204,2000
181,1096,2000
182,697,2000
183,1824,2000
184,31,2000
185,139,2000
186,630,2000
187,254,2000
188,1086,2000
189,1751,2000
190,1347,2000
191,1187,2000
192,594,2000
193,1456,2000
194,872,2000
195,1559,2000
196,449,2000
197,518,2000
198,525,2000
199,1915,2000
200,391,2000
201,1886,2000
202,1105,2000
203,1702,2000
204,1811,2000
205,1449,2000
206,455,2000
207,82,2000
208,1605,2000
209,1979,2000
210,1969,2000
211,1015,2000
212,819,2000
213,1367,2000
214,225,2000
215,1562,2000
216,44,2000
217,1664,2000
218,1351,2000
219,1948,2000
220,1846,2000
221,1989,2000
222,769,2000
223,543,2000
224,1883,2000
225,1591,2000
226,823,2000
227,289,2000
228,431,2000
229,611,2000
230,1308,2000
231,417,2000
232,888,2000
233,1429,2000
234,1010,2000
235,1316,2000
236,1993,2000
237,1001,2000
238,12,2000
239,586,2000
240,1684,2000
241,546,2000
242,658,2000
243,1106,2000
244,1780,2000
245,333,2000
246,364,2000
247,1232,2000
248,1224,2000
249,1305,2000
250,1513,2000
251,791,2000
252,1168,2000
253,573,2000
254,65,2000
255,401,2000
256,1127,2000
257,554,2000
258,1818,2000
259,210,2000
260,631,2000
261,162,2000
262,1653,2000
263,1006,2000
264,679,2000
265,1549,2000
266,124,2000
267,1391,2000
268,366,2000
269,926,2000
270,1572,2000
271,1063,2000
272,1655,2000
273,771,2000
274,258,2000
275,1306,2000
276,1339,2000
277,1673,2000
278,766,2000
279,1546,2000
280,1231,2000
281,1592,2000
282,1079,2000
283,1140,2000
284,1107,2000
285,522,2000
286,1260,2000
287,299,2000
288,1366,2000
289,595,2000
290,196,2000
291,1448,2000
292,1180,2000
293,1799,2000
294,1960,2000
295,1524,2000
296,899,2000
297,1661,2000
298,423,2000
299,228,2000
300,205,2000
301,989,2000
302,865,2000
303,305,2000
304,1739,2000
305,460,2000
306,1145,2000
307,394,2000
308,313,2000
309,768,2000
310,1077,2000
311,1453,2000
312,1794,2000
313,268,2000
314,998,2000
315,1047,2000
316,1102,2000
317,526,2000
318,1901,2000
319,141,2000
320,286,2000
321,1829,2000
