1,196,2000
2,532,2000
3,935,2000
4,1503,2000
5,1325,2000
6,1689,2000
7,1518,2000
8,1718,2000
9,92,2000
10,1641,2000
11,1223,2000
12,1033,2000
13,1237,2000
14,853,2000
15,398,2000
16,730,2000
17,599,2000
18,1996,2000
19,587,2000
20,1636,2000
21,251,2000
22,89,2000
23,1262,2000
24,1681,2000
25,1536,2000
26,430,2000
27,1859,2000
28,1909,2000
29,776,2000
30,359,2000
31,1003,2000
32,979,2000
33,358,2000
34,511,2000
35,681,2000
36,1852,2000
37,1512,2000
38,1423,2000
39,623,2000
40,798,2000
41,4,2000
42,1686,2000
43,1951,2000
44,938,2000
45,1863,2000
46,1024,2000
47,1590,2000
48,239,2000
49,1787,2000
50,1775,2000
51,1524,2000
52,637,2000
53,920,2000
54,1901,2000
55,1411,2000
56,107,2000
57,1266,2000
58,1249,2000
59,1966,2000
60,890,2000
61,1827,2000
62,1604,2000
63,936,2000
64,1731,2000
65,633,2000
66,243,2000
67,672,2000
68,724,2000
69,174,2000
70,543,2000
71,1212,2000
72,1171,2000
73,1369,2000
74,1791,2000
75,1627,2000
76,562,2000
77,138,2000
78,321,2000
79,1817,2000
80,508,2000
81,836,2000
82,1613,2000
83,120,2000
84,1000,2000
85,829,2000
86,365,2000
87,56,2000
88,456,2000
89,1095,2000
90,572,2000
91,582,2000
92,262,2000
93,1456,2000
94,1727,2000
95,968,2000
96,394,2000
97,747,2000
98,217,2000
99,301,2000
100,1615,2000
101,348,2000
102,868,2000
103,64,2000
104,1242,2000
105,559,2000
106,353,2000
107,1268,2000
108,1133,2000
109,270,2000
110,854,2000
111,1969,2000
112,951,2000
113,1434,2000
114,1451,2000
115,54,2000
116,211,2000
117,1486,2000
118,1939,2000
119,904,2000
120,273,2000
121,187,2000
122,218,2000
123,1632,2000
124,1599,2000
125,1964,2000
126,961,2000
127,1715,2000
128,1645,2000
129,824,2000
130,1234,2000
131,1822,2000
132,1921,2000
133,22,2000
134,201,2000
135,163,2000
136,1974,2000
137,1549,2000
138,881,2000
139,446,2000
140,481,2000
141,1104,2000
142,929,2000
143,189,2000
144,248,2000
145,611,2000
146,1635,2000
147,827,2000
148,8,2000
149,1671,2000
150,759,2000
151,912,2000
152,808,2000
153,1316,2000
154,32,2000
155,1426,2000
156,133,2000
157,1232,2000
158,468,2000
159,1280,2000
160,1598,2000
161,644,2000
162,1618,2000
163,312,2000
164,1041,2000
165,1037,2000
166,48,2000
167,930,2000
168,1236,2000
169,1293,2000
170,84,2000
171,663,2000
172,613,2000
173,1495,2000
174,428,2000
175,1172,2000
176,1265,2000
177,29,2000
178,1389,2000
179,1005,2000
180,334,2000
181,134,2000
182,1712,2000
183,1973,2000
184,72,2000
185,337,2000
186,1025,2000
187,612,2000
188,1992,2000
189,775,2000
190,34,2000
191,746,2000
192,1099,2000
193,1602,2000
194,845,2000
195,1842,2000
196,1480,2000
197,627,2000
198,1159,2000
199,1217,2000
200,563,2000
201,717,2000
202,1588,2000
203,723,2000
204,1586,2000
205,103,2000
206,307,2000
207,1315,2000
208,899,2000
209,867,2000
210,173,2000
211,109,2000
212,1846,2000
213,1467,2000
214,960,2000
215,1473,2000
216,939,2000
217,1654,2000
218,245,2000
219,708,2000
220,14,2000
221,1442,2000
222,944,2000
223,470,2000
224,1263,2000
225,1347,2000
226,1567,2000
227,1016,2000
228,664,2000
229,586,2000
230,1696,2000
231,647,2000
232,878,2000
233,178,2000
234,443,2000
235,1620,2000
236,541,2000
237,1004,2000
238,389,2000
239,1970,2000
240,30,2000
241,1714,2000
242,1721,2000
243,1138,2000
244,606,2000
245,1928,2000
246,903,2000
247,1628,2000
248,660,2000
249,1368,2000
250,919,2000
251,1837,2000
252,388,2000
253,457,2000
254,1204,2000
255,1124,2000
256,1784,2000
257,1135,2000
258,1462,2000
259,256,2000
260,534,2000
261,1303,2000
262,657,2000
263,316,2000
264,1180,2000
265,1530,2000
266,1235,2000
267,1678,2000
268,1042,2000
269,1340,2000
270,945,2000
271,1938,2000
272,1273,2000
273,274,2000
274,683,2000
275,311,2000
276,1739,2000
277,1806,2000
278,1866,2000
279,1333,2000
280,449,2000
281,1941,2000
282,356,2000
283,1298,2000
284,1674,2000
285,1855,2000
286,261,2000
287,425,2000
288,980,2000
289,1326,2000
290,1834,2000
291,1408,2000
292,1526,2000
293,137,2000
294,1436,2000
295,737,2000
296,1063,2000
297,1400,2000
298,1956,2000
299,1077,2000
300,700,2000
301,1220,2000
302,595,2000
303,1321,2000
304,433,2000
305,978,2000
306,568,2000
307,117,2000
308,1777,2000
309,894,2000
310,1387,2000
311,1980,2000
312,1269,2000
313,136,2000
314,1803,2000
315,590,2000
316,949,2000
317,1360,2000
318,642,2000
319,1323,2000
320,1274,2000
321,806,2000
322,703,2000
323,1710,2000
324,1501,2000
325,1525,2000
326,411,2000
327,1129,2000
328,825,2000
329,1942,2000
330,1248,2000
331,328,2000
332,1847,2000
333,786,2000
334,629,2000
335,1214,2000
336,1350,2000
337,1036,2000
338,858,2000
339,696,2000
340,1287,2000
341,144,2000
342,645,2000
343,76,2000
344,1931,2000
345,1858,2000
346,147,2000
347,1397,2000
348,332,2000
349,846,2000
350,1789,2000
351,1700,2000
352,763,2000
353,634,2000
354,1801,2000
355,1889,2000
356,517,2000
357,886,2000
358,1816,2000
359,906,2000
360,553,2000
361,1439,2000
362,1288,2000
363,1831,2000
364,1644,2000
365,1062,2000
366,132,2000
367,476,2000
368,1502,2000
369,574,2000
370,1239,2000
371,1911,2000
372,491,2000
373,1943,2000
374,39,2000
375,1126,2000
376,165,2000
377,621,2000
378,1768,2000
379,1646,2000
380,1380,2000
381,1019,2000
382,795,2000
383,1983,2000
384,156,2000
385,1551,2000
386,1560,2000
387,1197,2000
388,988,2000
389,740,2000
390,694,2000
391,452,2000
392,1203,2000
393,1954,2000
394,135,2000
395,1843,2000
396,850,2000
397,809,2000
398,423,2000
399,873,2000
400,1723,2000
401,1662,2000
402,1890,2000
403,1748,2000
404,1593,2000
405,1876,2000
406,1188,2000
407,812,2000
408,588,2000
409,669,2000
410,1724,2000
411,1896,2000
412,1109,2000
413,172,2000
414,1515,2000
415,1538,2000
416,628,2000
417,1302,2000
418,1672,2000
419,88,2000
420,1484,2000
421,921,2000
422,1482,2000
423,754,2000
424,1882,2000
425,778,2000
426,690,2000
427,525,2000
428,1800,2000
429,193,2000
430,275,2000
431,1345,2000
432,195,2000
433,893,2000
434,1920,2000
435,1709,2000
436,1117,2000
437,1051,2000
438,372,2000
439,279,2000
440,349,2000
441,739,2000
442,598,2000
443,309,2000
444,1021,2000
445,793,2000
446,1342,2000
447,1047,2000
448,421,2000
449,576,2000
450,1198,2000
451,1544,2000
452,1132,2000
453,336,2000
454,1378,2000
455,791,2000
456,170,2000
457,1127,2000
458,1867,2000
459,814,2000
460,1170,2000
461,653,2000
462,1014,2000
463,401,2000
464,391,2000
465,370,2000
466,1702,2000
467,215,2000
468,244,2000
469,1805,2000
470,416,2000
471,1579,2000
472,932,2000
473,1399,2000
474,1738,2000
475,748,2000
476,306,2000
477,1174,2000
478,1744,2000
479,1085,2000
480,1440,2000
481,1653,2000
482,105,2000
483,1210,2000
484,986,2000
485,720,2000
486,212,2000
487,1853,2000
488,1510,2000
489,1121,2000
490,1540,2000
491,1995,2000
492,1177,2000
493,1553,2000
494,1094,2000
495,1690,2000
496,1732,2000
497,200,2000
498,1914,2000
499,631,2000
500,1088,2000
501,1118,2000
502,783,2000
503,607,2000
504,162,2000
505,1610,2000
506,603,2000
507,1736,2000
508,584,2000
509,617,2000
510,474,2000
511,993,2000
512,1383,2000
513,773,2000
514,1372,2000
515,1513,2000
516,528,2000
517,1792,2000
518,1417,2000
519,1666,2000
520,153,2000
521,1851,2000
522,692,2000
523,1114,2000
524,258,2000
525,415,2000
526,396,2000
527,1365,2000
528,292,2000
529,41,2000
530,1020,2000
531,104,2000
532,1258,2000
533,1096,2000
534,1990,2000
535,313,2000
536,860,2000
537,1479,2000
538,1052,2000
539,1361,2000
540,98,2000
541,472,2000
542,1246,2000
543,883,2000
544,638,2000
545,535,2000
546,593,2000
547,395,2000
548,180,2000
549,1574,2000
550,1148,2000
551,1934,2000
552,774,2000
553,237,2000
554,478,2000
555,1243,2000
556,420,2000
557,1668,2000
558,352,2000
559,1747,2000
560,1209,2000
561,1250,2000
562,1435,2000
563,547,2000
564,1605,2000
565,367,2000
566,1735,2000
567,283,2000
568,790,2000
569,1059,2000
570,658,2000
571,1060,2000
572,742,2000
573,55,2000
574,1563,2000
575,1680,2000
576,591,2000
577,1813,2000
578,473,2000
579,1713,2000
580,1820,2000
581,2,2000
582,1184,2000
583,718,2000
584,896,2000
585,1082,2000
586,1335,2000
587,1017,2000
588,605,2000
589,749,2000
590,1893,2000
591,1189,2000
592,1131,2000
593,1310,2000
594,143,2000
595,856,2000
596,1043,2000
597,685,2000
598,1284,2000
599,264,2000
600,818,2000
601,310,2000
602,1607,2000
603,1123,2000
604,922,2000
605,80,2000
606,1192,2000
607,714,2000
608,675,2000
609,802,2000
610,630,2000
611,597,2000
612,1194,2000
613,640,2000
614,1924,2000
615,1218,2000
616,57,2000
617,715,2000
618,1664,2000
619,507,2000
620,1045,2000
621,710,2000
622,1670,2000
623,40,2000
624,1168,2000
625,1468,2000
626,1929,2000
627,1443,2000
628,1908,2000
629,704,2000
630,625,2000
631,1915,2000
632,513,2000
633,205,2000
634,898,2000
635,1498,2000
636,380,2000
637,61,2000
638,1797,2000
639,811,2000
640,1892,2000
641,592,2000
642,330,2000
643,1812,2000
644,101,2000
645,1289,2000
646,3,2000
647,477,2000
648,1392,2000
649,947,2000
650,803,2000
651,317,2000
652,1030,2000
653,756,2000
654,1241,2000
655,100,2000
656,649,2000
657,1568,2000
658,1959,2000
659,1459,2000
660,157,2000
661,1758,2000
662,819,2000
663,1975,2000
664,160,2000
665,728,2000
666,75,2000
667,989,2000
668,1753,2000
669,414,2000
670,832,2000
671,1998,2000
672,928,2000
673,865,2000
674,622,2000
675,417,2000
676,364,2000
677,1860,2000
678,1933,2000
679,1887,2000
680,1463,2000
681,1444,2000
682,49,2000
683,981,2000
684,1904,2000
685,303,2000
686,900,2000
687,1776,2000
688,985,2000
689,789,2000
690,857,2000
691,833,2000
692,106,2000
693,335,2000
694,643,2000
695,130,2000
696,1796,2000
697,366,2000
698,1643,2000
699,1390,2000
700,1202,2000
701,1034,2000
702,736,2000
703,972,2000
704,114,2000
705,810,2000
706,1412,2000
707,167,2000
708,115,2000
709,816,2000
710,1734,2000
711,797,2000
712,1625,2000
713,62,2000
714,1993,2000
715,719,2000
716,1698,2000
717,1835,2000
718,59,2000
719,1844,2000
720,1829,2000
721,290,2000
722,6,2000
723,974,2000
724,1565,2000
725,1997,2000
726,1883,2000
727,555,2000
728,216,2000
729,490,2000
730,609,2000
731,5,2000
732,210,2000
733,537,2000
734,698,2000
735,440,2000
736,709,2000
737,1107,2000
738,875,2000
739,1122,2000
740,933,2000
741,732,2000
742,1658,2000
743,177,2000
744,1076,2000
745,58,2000
746,1208,2000
747,43,2000
748,347,2000
749,1925,2000
750,434,2000
751,1962,2000
752,304,2000
753,1790,2000
754,1542,2000
755,923,2000
756,1040,2000
757,1766,2000
758,1395,2000
759,123,2000
760,940,2000
761,841,2000
762,1953,2000
763,1606,2000
764,191,2000
765,1725,2000
766,566,2000
767,1100,2000
768,1375,2000
769,1543,2000
770,16,2000
771,600,2000
772,1002,2000
773,976,2000
774,958,2000
775,1139,2000
776,618,2000
777,1825,2000
778,1899,2000
779,1508,2000
780,815,2000
781,1836,2000
782,233,2000
783,284,2000
784,68,2000
785,662,2000
786,1683,2000
787,403,2000
788,1029,2000
789,1781,2000
790,1428,2000
791,952,2000
792,1692,2000
793,743,2000
794,198,2000
795,86,2000
796,777,2000
797,50,2000
798,1987,2000
799,1336,2000
800,1470,2000
801,119,2000
802,678,2000
803,817,2000
804,1907,2000
805,1809,2000
806,1007,2000
807,1357,2000
808,882,2000
809,436,2000
810,277,2000
811,1200,2000
812,1869,2000
813,1870,2000
814,1328,2000
815,1091,2000
816,571,2000
817,1655,2000
818,1545,2000
819,1516,2000
820,36,2000
821,192,2000
822,79,2000
823,1562,2000
824,129,2000
825,1106,2000
826,926,2000
827,254,2000
828,770,2000
829,869,2000
830,346,2000
831,557,2000
832,1833,2000
833,560,2000
834,44,2000
835,693,2000
836,1186,2000
837,1431,2000
838,376,2000
839,253,2000
840,1663,2000
841,350,2000
842,1531,2000
843,550,2000
844,1517,2000
845,250,2000
846,1083,2000
847,1819,2000
848,1420,2000
849,1146,2000
850,1487,2000
851,1119,2000
852,493,2000
853,463,2000
854,1301,2000
855,1306,2000
856,35,2000
857,1130,2000
858,680,2000
